datetime,open,high,low,close,volume
2024-01-03T01:26:00+00:00,16494.0,16494.6,16492.94,16494.55,355
2024-01-03T01:27:00+00:00,16490.39,16490.98,16490.01,16490.55,153
2024-01-03T01:28:00+00:00,16486.26,16488.32,16485.36,16485.96,364
2024-01-03T01:29:00+00:00,16484.55,16486.84,16484.16,16484.87,97
2024-01-03T01:30:00+00:00,16484.7,16486.06,16481.96,16483.62,382
2024-01-03T01:31:00+00:00,16481.91,16484.19,16480.6,16482.88,269
2024-01-03T01:32:00+00:00,16484.29,16485.43,16481.54,16483.21,439
2024-01-03T01:33:00+00:00,16481.77,16482.59,16480.1,16480.51,442
2024-01-03T01:34:00+00:00,16483.11,16485.51,16480.78,16481.43,413
2024-01-03T01:35:00+00:00,16482.43,16483.87,16482.14,16482.35,242
2024-01-03T01:36:00+00:00,16479.83,16481.49,16478.85,16480.44,179
2024-01-03T01:37:00+00:00,16483.05,16485.49,16482.4,16483.98,398
2024-01-03T01:38:00+00:00,16482.31,16482.81,16480.52,16481.18,297
2024-01-03T01:39:00+00:00,16484.32,16485.99,16482.77,16484.94,426
2024-01-03T01:40:00+00:00,16487.99,16488.58,16486.69,16487.29,101
2024-01-03T01:41:00+00:00,16482.3,16483.63,16481.01,16482.83,406
2024-01-03T01:42:00+00:00,16481.67,16482.77,16480.37,16481.12,291
2024-01-03T01:43:00+00:00,16479.04,16479.82,16477.7,16478.04,90
2024-01-03T01:44:00+00:00,16475.18,16477.04,16474.63,16476.53,355
2024-01-03T01:45:00+00:00,16475.65,16476.28,16473.7,16474.95,55
2024-01-03T01:46:00+00:00,16476.37,16477.3,16474.0,16475.59,314
2024-01-03T01:47:00+00:00,16475.65,16476.17,16474.04,16475.04,385
2024-01-03T01:48:00+00:00,16477.13,16478.39,16476.41,16478.35,350
2024-01-03T01:49:00+00:00,16478.77,16479.62,16476.19,16478.85,331
2024-01-03T01:50:00+00:00,16479.21,16479.77,16477.54,16478.48,360
2024-01-03T01:51:00+00:00,16478.3,16478.4,16477.31,16477.38,139
2024-01-03T01:52:00+00:00,16476.95,16477.73,16474.9,16477.29,181
2024-01-03T01:53:00+00:00,16476.5,16478.14,16473.85,16474.68,243
2024-01-03T01:54:00+00:00,16471.96,16475.56,16470.67,16472.51,350
2024-01-03T01:55:00+00:00,16473.51,16473.57,16471.2,16472.38,453
2024-01-03T01:56:00+00:00,16475.96,16477.11,16474.57,16476.07,54
2024-01-03T01:57:00+00:00,16475.16,16475.44,16473.63,16474.81,433
2024-01-03T01:58:00+00:00,16475.42,16476.97,16473.88,16476.4,187
2024-01-03T01:59:00+00:00,16479.52,16480.81,16479.19,16480.1,427
2024-01-03T02:00:00+00:00,16481.15,16481.73,16480.13,16480.39,366
2024-01-03T02:01:00+00:00,16480.76,16482.82,16480.43,16482.47,389
2024-01-03T02:02:00+00:00,16481.28,16484.74,16480.62,16482.38,211
2024-01-03T02:03:00+00:00,16477.68,16481.73,16476.22,16479.81,301
2024-01-03T02:04:00+00:00,16482.18,16482.27,16480.4,16480.4,319
2024-01-03T02:05:00+00:00,16480.29,16481.67,16478.93,16479.29,251
2024-01-03T02:06:00+00:00,16481.33,16482.08,16480.29,16481.92,54
2024-01-03T02:07:00+00:00,16482.54,16483.47,16481.58,16482.1,363
2024-01-03T02:08:00+00:00,16482.55,16483.8,16481.49,16482.85,144
2024-01-03T02:09:00+00:00,16481.94,16482.78,16480.84,16482.43,487
2024-01-03T02:10:00+00:00,16481.1,16482.55,16478.03,16478.89,419
2024-01-03T02:11:00+00:00,16477.21,16478.85,16476.72,16477.78,124
2024-01-03T02:12:00+00:00,16477.19,16478.22,16476.63,16478.19,484
2024-01-03T02:13:00+00:00,16478.2,16478.76,16476.89,16478.16,178
2024-01-03T02:14:00+00:00,16476.05,16477.15,16473.49,16475.54,293
2024-01-03T02:15:00+00:00,16477.92,16477.95,16476.55,16477.48,234
2024-01-03T02:16:00+00:00,16472.84,16473.67,16471.1,16473.43,360
2024-01-03T02:17:00+00:00,16476.51,16477.53,16475.91,16477.09,449
2024-01-03T02:18:00+00:00,16476.44,16476.58,16474.17,16474.63,364
2024-01-03T02:19:00+00:00,16475.87,16477.51,16475.3,16477.06,463
2024-01-03T02:20:00+00:00,16477.67,16478.46,16477.04,16477.44,225
2024-01-03T02:21:00+00:00,16477.62,16478.39,16476.71,16478.14,380
2024-01-03T02:22:00+00:00,16475.12,16477.9,16474.53,16474.54,280
2024-01-03T02:23:00+00:00,16471.42,16473.94,16471.14,16472.03,388
2024-01-03T02:24:00+00:00,16472.92,16473.75,16471.33,16471.76,499
2024-01-03T02:25:00+00:00,16472.08,16472.54,16470.63,16472.34,92
2024-01-03T02:26:00+00:00,16475.1,16477.31,16474.43,16475.91,427
2024-01-03T02:27:00+00:00,16475.22,16477.95,16473.54,16476.39,64
2024-01-03T02:28:00+00:00,16477.41,16479.69,16475.03,16478.47,189
2024-01-03T02:29:00+00:00,16477.73,16479.4,16477.26,16477.98,352
2024-01-03T02:30:00+00:00,16475.21,16476.38,16473.49,16475.19,208
2024-01-03T02:31:00+00:00,16476.04,16476.11,16474.41,16474.93,207
2024-01-03T02:32:00+00:00,16474.74,16474.75,16473.4,16474.33,226
2024-01-03T02:33:00+00:00,16470.57,16472.15,16469.28,16471.62,436
2024-01-03T02:34:00+00:00,16470.52,16470.94,16469.96,16469.98,241
2024-01-03T02:35:00+00:00,16471.29,16472.92,16470.94,16472.08,416
2024-01-03T02:36:00+00:00,16469.89,16470.84,16469.1,16470.19,441
2024-01-03T02:37:00+00:00,16471.57,16471.9,16469.46,16470.36,382
2024-01-03T02:38:00+00:00,16469.84,16471.17,16469.43,16469.94,376
2024-01-03T02:39:00+00:00,16471.88,16473.26,16470.55,16472.84,214
2024-01-03T02:40:00+00:00,16473.28,16473.45,16472.06,16472.82,416
2024-01-03T02:41:00+00:00,16474.12,16474.41,16474.01,16474.24,161
2024-01-03T02:42:00+00:00,16473.77,16478.04,16471.7,16474.02,219
2024-01-03T02:43:00+00:00,16475.08,16475.66,16473.88,16474.63,250
2024-01-03T02:44:00+00:00,16476.44,16478.72,16475.51,16476.57,112
2024-01-03T02:45:00+00:00,16473.76,16476.21,16470.34,16472.49,176
2024-01-03T02:46:00+00:00,16472.45,16472.95,16468.09,16471.46,292
2024-01-03T02:47:00+00:00,16470.51,16473.67,16470.23,16473.02,422
2024-01-03T02:48:00+00:00,16476.85,16476.97,16475.38,16475.89,76
2024-01-03T02:49:00+00:00,16475.73,16477.01,16473.93,16475.03,216
